Estimate,Cluster s.e.,t value,Pr(>|t|),term
0.02197464872059035,0.003235530234958024,6.791668482391863,8.273628334712586e-11,tmean
0.27796967375541176,0.005132756843077659,54.156018345248164,1.0684874744354058e-138,age5_c
3.1324799035765125e-4,5.8094065489001845e-5,5.392082439418088,1.632611490481712e-7,prec
0.0028708608962814434,1.212088354830827e-4,23.6852444365092,2.1105960290663388e-65,tmean:age5_c
